evals,trace
3.982000000000000000e+03,3.050373621091856946e-01
3.984000000000000000e+03,3.201999939555613683e-01
3.986000000000000000e+03,3.200520266067558017e-01
3.988000000000000000e+03,3.258960034712897191e-01
3.990000000000000000e+03,3.327337575343414788e-01
3.992000000000000000e+03,3.267725858768270597e-01
3.994000000000000000e+03,3.278683969291624201e-01
3.996000000000000000e+03,3.298183278451736200e-01
3.998000000000000000e+03,3.445601099913036536e-01
4.000000000000000000e+03,3.505163877824066243e-01
4.002000000000000000e+03,3.529129670605375413e-01
4.004000000000000000e+03,3.366829316855853849e-01
4.006000000000000000e+03,3.352516231342314579e-01
4.008000000000000000e+03,3.268332300034671456e-01
4.010000000000000000e+03,3.293941580261727786e-01
4.012000000000000000e+03,3.261564248320155124e-01
4.014000000000000000e+03,3.323760302148769941e-01
4.016000000000000000e+03,3.349602039655681929e-01
4.018000000000000000e+03,3.500736286682176179e-01
4.020000000000000000e+03,3.604954981111671009e-01
4.022000000000000000e+03,3.636340578113224087e-01
4.024000000000000000e+03,3.637139544105139621e-01
4.026000000000000000e+03,3.619714978760439350e-01
4.028000000000000000e+03,3.614731083968236725e-01
4.030000000000000000e+03,3.591229292299122355e-01
4.032000000000000000e+03,3.616762837718494050e-01
4.034000000000000000e+03,3.586849580364009360e-01
4.036000000000000000e+03,3.585740346282336177e-01
4.038000000000000000e+03,3.559882577793959668e-01
4.040000000000000000e+03,3.506427330970000589e-01
4.042000000000000000e+03,2.896112035803291018e-01
4.044000000000000000e+03,2.891479455437322432e-01
4.046000000000000000e+03,2.852101234510997507e-01
4.048000000000000000e+03,2.782346921316024013e-01
4.050000000000000000e+03,2.761875781333351099e-01
4.052000000000000000e+03,2.759296779280874801e-01
4.054000000000000000e+03,2.766438207269644733e-01
4.056000000000000000e+03,3.046700172489193448e-01
4.058000000000000000e+03,3.130430074271097762e-01
4.060000000000000000e+03,3.212394464207757871e-01
4.062000000000000000e+03,3.363840213142703095e-01
4.064000000000000000e+03,3.367134292568719767e-01
4.066000000000000000e+03,3.357861261541573716e-01
4.068000000000000000e+03,3.208679321924173822e-01
4.070000000000000000e+03,3.230424608446329504e-01
4.072000000000000000e+03,3.240648917720403976e-01
4.074000000000000000e+03,3.308040240322555614e-01
4.076000000000000000e+03,3.187247701147403189e-01
4.078000000000000000e+03,3.142439122818763142e-01
4.080000000000000000e+03,3.073837032675558190e-01
4.082000000000000000e+03,3.269950660563749611e-01
4.084000000000000000e+03,3.220768126005787435e-01
4.086000000000000000e+03,3.168425726530056941e-01
4.088000000000000000e+03,2.901960721005372168e-01
4.090000000000000000e+03,2.944424266152836922e-01
4.092000000000000000e+03,2.991888022862372876e-01
4.094000000000000000e+03,3.122865079237857611e-01
4.096000000000000000e+03,3.126387949174426195e-01
4.098000000000000000e+03,3.157760081906164640e-01
4.100000000000000000e+03,3.137910202305779217e-01
4.102000000000000000e+03,3.251306242245063371e-01
4.104000000000000000e+03,3.387257442209739566e-01
4.106000000000000000e+03,3.386582411677848126e-01
4.108000000000000000e+03,3.372894671863741478e-01
4.110000000000000000e+03,3.387083485972023356e-01
4.112000000000000000e+03,3.384695021959930883e-01
4.114000000000000000e+03,3.409275127628642044e-01
4.116000000000000000e+03,3.305394426329563706e-01
4.118000000000000000e+03,3.305858171442769833e-01
4.120000000000000000e+03,3.287864973760720733e-01
4.122000000000000000e+03,3.297856984438843897e-01
4.124000000000000000e+03,3.254410496925205232e-01
4.126000000000000000e+03,3.240509954802197057e-01
4.128000000000000000e+03,3.242563228256262753e-01
4.130000000000000000e+03,3.216538335563957629e-01
4.132000000000000000e+03,3.215162124180417358e-01
4.134000000000000000e+03,3.204825231290737153e-01
4.136000000000000000e+03,3.196380824359852935e-01
4.138000000000000000e+03,3.200115988678776668e-01
4.140000000000000000e+03,3.238539501314188773e-01
4.142000000000000000e+03,3.288579243290946641e-01
4.144000000000000000e+03,3.285522938784444236e-01
4.146000000000000000e+03,3.231802666131498580e-01
4.148000000000000000e+03,3.230308636884461904e-01
4.150000000000000000e+03,3.217245017436738963e-01
4.152000000000000000e+03,3.139855730695452207e-01
4.154000000000000000e+03,3.127268835201327257e-01
4.156000000000000000e+03,3.111793151949691638e-01
4.158000000000000000e+03,3.149804220900574991e-01
4.160000000000000000e+03,3.145136828752294611e-01
4.162000000000000000e+03,3.080589242460249344e-01
4.164000000000000000e+03,3.159675482567169125e-01
4.166000000000000000e+03,3.122134821468751653e-01
4.168000000000000000e+03,3.076750480596342485e-01
4.170000000000000000e+03,2.931208404340807094e-01
4.172000000000000000e+03,2.946330336102532810e-01
4.174000000000000000e+03,3.059064278082588295e-01
4.176000000000000000e+03,3.066853396149050726e-01
4.178000000000000000e+03,3.047312872359758673e-01
4.180000000000000000e+03,3.060786051073015046e-01
4.182000000000000000e+03,3.248185786903922123e-01
4.184000000000000000e+03,3.280040214931425613e-01
4.186000000000000000e+03,2.920864526257106464e-01
4.188000000000000000e+03,2.920418922945886564e-01
4.190000000000000000e+03,3.061102528923033139e-01
4.192000000000000000e+03,3.058978778981731317e-01
4.194000000000000000e+03,3.203020203645824404e-01
4.196000000000000000e+03,3.080344507426635570e-01
4.198000000000000000e+03,3.174440190105291548e-01
4.200000000000000000e+03,3.376722675380126049e-01
4.202000000000000000e+03,3.385616366095564045e-01
4.204000000000000000e+03,3.387546309465078176e-01
4.206000000000000000e+03,3.396439682610717381e-01
4.208000000000000000e+03,3.389626504778575078e-01
4.210000000000000000e+03,3.408081676214537170e-01
4.212000000000000000e+03,3.409687529417843588e-01
4.214000000000000000e+03,3.424077673429383184e-01
4.216000000000000000e+03,3.579691113991941842e-01
4.218000000000000000e+03,3.582201941187961314e-01
4.220000000000000000e+03,3.614519442680179662e-01
4.222000000000000000e+03,3.589255416996459114e-01
4.224000000000000000e+03,3.595953603315246161e-01
4.226000000000000000e+03,3.575486216761049052e-01
4.228000000000000000e+03,3.592572912928312934e-01
4.230000000000000000e+03,3.547169618291839965e-01
4.232000000000000000e+03,3.551542371256702912e-01
4.234000000000000000e+03,3.478112458110688143e-01
4.236000000000000000e+03,3.502863736148211782e-01
4.238000000000000000e+03,3.542435136534323736e-01
4.240000000000000000e+03,3.521963057036116562e-01
4.242000000000000000e+03,3.626994254342145174e-01
4.244000000000000000e+03,3.746075640026324538e-01
4.246000000000000000e+03,3.756539527298013992e-01
4.248000000000000000e+03,3.775134613048882204e-01
4.250000000000000000e+03,3.660815944807275235e-01
4.252000000000000000e+03,3.687367621985672139e-01
4.254000000000000000e+03,3.592260073149652899e-01
4.256000000000000000e+03,3.379889472102651227e-01
4.258000000000000000e+03,3.386009030913413320e-01
4.260000000000000000e+03,3.470854542792328745e-01
4.262000000000000000e+03,3.565195676124364721e-01
4.264000000000000000e+03,3.445526155023673764e-01
4.266000000000000000e+03,3.373361029041515580e-01
4.268000000000000000e+03,3.330731353774830095e-01
4.270000000000000000e+03,3.291727796373818404e-01
4.272000000000000000e+03,3.316827095091546274e-01
4.274000000000000000e+03,3.330367506732733185e-01
4.276000000000000000e+03,3.271566467928692656e-01
4.278000000000000000e+03,3.270681348469127725e-01
4.280000000000000000e+03,3.382448678828555155e-01
4.282000000000000000e+03,3.476516955812062326e-01
4.284000000000000000e+03,3.504318773255000186e-01
4.286000000000000000e+03,3.504414024901966740e-01
4.288000000000000000e+03,3.246474452593805515e-01
4.290000000000000000e+03,3.305350872491908398e-01
4.292000000000000000e+03,3.340515801214856695e-01
4.294000000000000000e+03,3.344692777530430816e-01
4.296000000000000000e+03,3.486661389601613537e-01
4.298000000000000000e+03,3.129275358142100671e-01
4.300000000000000000e+03,3.010302293720968914e-01
4.302000000000000000e+03,2.992817116036588510e-01
4.304000000000000000e+03,2.992623718386898668e-01
4.306000000000000000e+03,3.021678502520643850e-01
4.308000000000000000e+03,3.210409127130843254e-01
4.310000000000000000e+03,3.230731335348376865e-01
4.312000000000000000e+03,3.060257546562069608e-01
4.314000000000000000e+03,3.051489988627431593e-01
4.316000000000000000e+03,2.977983161543770740e-01
4.318000000000000000e+03,2.986272038374511162e-01
4.320000000000000000e+03,2.989750318426106501e-01
4.322000000000000000e+03,2.986852889232347041e-01
4.324000000000000000e+03,3.164355232838690357e-01
4.326000000000000000e+03,3.186984652733272916e-01
4.328000000000000000e+03,3.181041560489251130e-01
4.330000000000000000e+03,3.523899880902718329e-01
4.332000000000000000e+03,3.533364144293313358e-01
4.334000000000000000e+03,3.576341574884713825e-01
4.336000000000000000e+03,3.557677294708551097e-01
4.338000000000000000e+03,3.788280317327619162e-01
4.340000000000000000e+03,3.771731651282445585e-01
4.342000000000000000e+03,3.758975962902547097e-01
4.344000000000000000e+03,3.759218738638405721e-01
4.346000000000000000e+03,3.729104858100689701e-01
4.348000000000000000e+03,3.283690926237629037e-01
4.350000000000000000e+03,2.969158590081232285e-01
4.352000000000000000e+03,2.966916188431459878e-01
4.354000000000000000e+03,2.854400128907236822e-01
4.356000000000000000e+03,2.697061553109528775e-01
4.358000000000000000e+03,2.614755299121396259e-01
4.360000000000000000e+03,2.602679785316860950e-01
4.362000000000000000e+03,2.598934003438777007e-01
4.364000000000000000e+03,2.545599133063925490e-01
4.366000000000000000e+03,2.607269937782870639e-01
4.368000000000000000e+03,2.604332970194009333e-01
4.370000000000000000e+03,2.646214796768506794e-01
4.372000000000000000e+03,2.650018529226677577e-01
4.374000000000000000e+03,2.896152129871932268e-01
4.376000000000000000e+03,2.893383004178702311e-01
4.378000000000000000e+03,2.876681764334724778e-01
4.380000000000000000e+03,2.883744656055892142e-01
4.382000000000000000e+03,2.861172752045057499e-01
4.384000000000000000e+03,3.067602895644905292e-01
4.386000000000000000e+03,3.025015792300511097e-01
4.388000000000000000e+03,3.025796681992098947e-01
4.390000000000000000e+03,2.924837979836678592e-01
4.392000000000000000e+03,3.025610104191340799e-01
4.394000000000000000e+03,2.837549941844995094e-01
4.396000000000000000e+03,2.832764551107224138e-01
4.398000000000000000e+03,2.846584247726085537e-01
4.400000000000000000e+03,2.774115343030940650e-01
4.402000000000000000e+03,2.622857387996149203e-01
4.404000000000000000e+03,2.496612598039365527e-01
4.406000000000000000e+03,2.496755760767226662e-01
4.408000000000000000e+03,2.469954258516114942e-01
4.410000000000000000e+03,2.465054292780081147e-01
4.412000000000000000e+03,2.467984414721534348e-01
4.414000000000000000e+03,2.450351714824572091e-01
4.416000000000000000e+03,2.546996250397051131e-01
4.418000000000000000e+03,2.546516890275108413e-01
4.420000000000000000e+03,2.455086754509622493e-01
4.422000000000000000e+03,2.550793470354844605e-01
4.424000000000000000e+03,2.694033632056306860e-01
4.426000000000000000e+03,2.690243427027934620e-01
4.428000000000000000e+03,2.707953099393657359e-01
4.430000000000000000e+03,2.809656130692267384e-01
4.432000000000000000e+03,2.826256447202739053e-01
4.434000000000000000e+03,2.856030614015389602e-01
4.436000000000000000e+03,2.888922700005968069e-01
4.438000000000000000e+03,2.721227539836208464e-01
4.440000000000000000e+03,2.682913085265999920e-01
4.442000000000000000e+03,2.748080034695016272e-01
4.444000000000000000e+03,2.813018276968205500e-01
4.446000000000000000e+03,2.758687214622587147e-01
4.448000000000000000e+03,2.728085494178273396e-01
4.450000000000000000e+03,2.784726701112947844e-01
4.452000000000000000e+03,2.629828855450311309e-01
4.454000000000000000e+03,2.472800283226979090e-01
4.456000000000000000e+03,2.471162329490369236e-01
4.458000000000000000e+03,2.449073798813491409e-01
4.460000000000000000e+03,2.366773706006589928e-01
4.462000000000000000e+03,2.274909992490580235e-01
4.464000000000000000e+03,2.126868089092794345e-01
4.466000000000000000e+03,2.257866763906621888e-01
4.468000000000000000e+03,2.333804692866710828e-01
4.470000000000000000e+03,2.334290512745333945e-01
4.472000000000000000e+03,1.933183748181071804e-01
4.474000000000000000e+03,1.923582713738561933e-01
4.476000000000000000e+03,1.921594423679171548e-01
4.478000000000000000e+03,1.929495409537876349e-01
4.480000000000000000e+03,1.917133458369090215e-01
4.482000000000000000e+03,1.871606126710664286e-01
4.484000000000000000e+03,1.819072366463124202e-01
4.486000000000000000e+03,1.694661098444168457e-01
4.488000000000000000e+03,1.686113829693608179e-01
4.490000000000000000e+03,1.705116452905139912e-01
4.492000000000000000e+03,1.785709164767136092e-01
4.494000000000000000e+03,1.603982422429630905e-01
4.496000000000000000e+03,1.595979346842182622e-01
4.498000000000000000e+03,1.598746409023099613e-01
4.500000000000000000e+03,1.592516835915668560e-01
4.502000000000000000e+03,1.613970226410852138e-01
4.504000000000000000e+03,1.653431154087259547e-01
4.506000000000000000e+03,1.620774442102483337e-01
4.508000000000000000e+03,1.796785191166081208e-01
4.510000000000000000e+03,1.780082988966502355e-01
4.512000000000000000e+03,1.883749816007715683e-01
4.514000000000000000e+03,1.786063795790576170e-01
4.516000000000000000e+03,2.063191961647845296e-01
4.518000000000000000e+03,2.066452243359802043e-01
4.520000000000000000e+03,2.026084694255181340e-01
4.522000000000000000e+03,2.030956820664246709e-01
4.524000000000000000e+03,2.152377340675631356e-01
4.526000000000000000e+03,2.218560337173413055e-01
4.528000000000000000e+03,1.978353546665987395e-01
4.530000000000000000e+03,1.939544933361425361e-01
4.532000000000000000e+03,1.849176936944712801e-01
4.534000000000000000e+03,1.841145251851650511e-01
4.536000000000000000e+03,1.847280745559523596e-01
4.538000000000000000e+03,2.048059610750826709e-01
4.540000000000000000e+03,2.048059610750826709e-01
4.542000000000000000e+03,2.088934146719985674e-01
4.544000000000000000e+03,2.079956669432546368e-01
4.546000000000000000e+03,2.442994633304739482e-01
4.548000000000000000e+03,2.490915966724656372e-01
4.550000000000000000e+03,2.556440808839444689e-01
4.552000000000000000e+03,2.556191333184436032e-01
4.554000000000000000e+03,2.602055712303110724e-01
4.556000000000000000e+03,2.712310748443513275e-01
4.558000000000000000e+03,2.402782304298657912e-01
4.560000000000000000e+03,2.491760580167000638e-01
4.562000000000000000e+03,2.482733141496164531e-01
4.564000000000000000e+03,2.509216240788686436e-01
4.566000000000000000e+03,2.510303950753752233e-01
4.568000000000000000e+03,2.423196883268737278e-01
4.570000000000000000e+03,2.436793982174893514e-01
4.572000000000000000e+03,2.374426135707977115e-01
4.574000000000000000e+03,2.368105057840494410e-01
4.576000000000000000e+03,2.389971698419952606e-01
4.578000000000000000e+03,2.367054367554655980e-01
4.580000000000000000e+03,2.322069623515536640e-01
4.582000000000000000e+03,2.277966842361085487e-01
4.584000000000000000e+03,2.240201738084534044e-01
4.586000000000000000e+03,2.416696395547315857e-01
4.588000000000000000e+03,2.415720689880017646e-01
4.590000000000000000e+03,2.380156840348159331e-01
4.592000000000000000e+03,2.373012795777733885e-01
4.594000000000000000e+03,2.335640383021334310e-01
4.596000000000000000e+03,2.316754641099143253e-01
4.598000000000000000e+03,2.306318876041140997e-01
4.600000000000000000e+03,2.266371965211074757e-01
4.602000000000000000e+03,2.273175376349598209e-01
4.604000000000000000e+03,2.376261677446933618e-01
4.606000000000000000e+03,2.334788259994795556e-01
4.608000000000000000e+03,2.369384066036457626e-01
4.610000000000000000e+03,2.344139584578135704e-01
4.612000000000000000e+03,2.310203597298431943e-01
4.614000000000000000e+03,2.122307199885001550e-01
4.616000000000000000e+03,2.111916390503399410e-01
4.618000000000000000e+03,2.053759484874204955e-01
4.620000000000000000e+03,2.010511777593404215e-01
4.622000000000000000e+03,1.983947434146824118e-01
4.624000000000000000e+03,2.070004528550653256e-01
4.626000000000000000e+03,2.093913117731601436e-01
4.628000000000000000e+03,2.122041205570086297e-01
4.630000000000000000e+03,2.146879791690062544e-01
4.632000000000000000e+03,2.306626919072601034e-01
4.634000000000000000e+03,2.145662475735278241e-01
4.636000000000000000e+03,2.110186957242722872e-01
4.638000000000000000e+03,2.060621856827092313e-01
4.640000000000000000e+03,2.007489484278685843e-01
4.642000000000000000e+03,2.086033225614383202e-01
4.644000000000000000e+03,2.132562190100047439e-01
4.646000000000000000e+03,2.074043057596336448e-01
4.648000000000000000e+03,2.029670630385695951e-01
4.650000000000000000e+03,2.051458669949629832e-01
4.652000000000000000e+03,2.050087765919900717e-01
4.654000000000000000e+03,2.122071520001881373e-01
4.656000000000000000e+03,2.112922209794395878e-01
4.658000000000000000e+03,2.119084965528661157e-01
4.660000000000000000e+03,2.120701106448778239e-01
4.662000000000000000e+03,2.101020956558065922e-01
4.664000000000000000e+03,2.106848028727250632e-01
4.666000000000000000e+03,2.104137382542183854e-01
4.668000000000000000e+03,2.073739816942004044e-01
4.670000000000000000e+03,1.904143236266432060e-01
4.672000000000000000e+03,1.898991385455487124e-01
4.674000000000000000e+03,2.059402736445989646e-01
4.676000000000000000e+03,1.972807631078493107e-01
4.678000000000000000e+03,2.030112781553955192e-01
4.680000000000000000e+03,2.047822571476378972e-01
4.682000000000000000e+03,2.156546819954088534e-01
4.684000000000000000e+03,2.167204865319010687e-01
4.686000000000000000e+03,2.150548976702174875e-01
4.688000000000000000e+03,2.060651653618455759e-01
4.690000000000000000e+03,2.099512114943079821e-01
4.692000000000000000e+03,2.182267726844488998e-01
4.694000000000000000e+03,2.133274428275481471e-01
4.696000000000000000e+03,2.070749791090497616e-01
4.698000000000000000e+03,2.069706174637505058e-01
4.700000000000000000e+03,2.017395737961459323e-01
4.702000000000000000e+03,2.039087381074906891e-01
4.704000000000000000e+03,2.041712394115347828e-01
4.706000000000000000e+03,2.020271033863518251e-01
4.708000000000000000e+03,1.695688282828485272e-01
4.710000000000000000e+03,1.828171872242219387e-01
4.712000000000000000e+03,1.843998421997671555e-01
4.714000000000000000e+03,1.863874134542853889e-01
4.716000000000000000e+03,1.836689580087287055e-01
4.718000000000000000e+03,1.852662320588558675e-01
4.720000000000000000e+03,1.857968851954447942e-01
4.722000000000000000e+03,1.726373318606105878e-01
4.724000000000000000e+03,1.784034175799885658e-01
4.726000000000000000e+03,1.802689035850078281e-01
4.728000000000000000e+03,1.774736426815689272e-01
4.730000000000000000e+03,1.724026826900365850e-01
4.732000000000000000e+03,1.711375697094026371e-01
4.734000000000000000e+03,1.717571296759650423e-01
4.736000000000000000e+03,1.737050159472996458e-01
4.738000000000000000e+03,1.739066793739450778e-01
4.740000000000000000e+03,1.603780344679305025e-01
4.742000000000000000e+03,1.589282682085556286e-01
4.744000000000000000e+03,1.603596686981202668e-01
4.746000000000000000e+03,1.605166569084643391e-01
4.748000000000000000e+03,1.607899843887914682e-01
4.750000000000000000e+03,1.739023411212349823e-01
4.752000000000000000e+03,1.743601675880240287e-01
4.754000000000000000e+03,1.567888661426330432e-01
4.756000000000000000e+03,1.563408244808509595e-01
4.758000000000000000e+03,1.559551335918991366e-01
4.760000000000000000e+03,1.557879474686252874e-01
4.762000000000000000e+03,1.566337412797620954e-01
4.764000000000000000e+03,1.467424355462008390e-01
4.766000000000000000e+03,1.501455446361546486e-01
4.768000000000000000e+03,1.485585154799275720e-01
4.770000000000000000e+03,1.501704105160532043e-01
4.772000000000000000e+03,1.500893961622487838e-01
4.774000000000000000e+03,1.499640606630999740e-01
4.776000000000000000e+03,1.478513349279707567e-01
4.778000000000000000e+03,1.574028583283441918e-01
4.780000000000000000e+03,1.598258874331311141e-01
4.782000000000000000e+03,1.607438286108900105e-01
4.784000000000000000e+03,1.615054222221565250e-01
4.786000000000000000e+03,1.666923939358119222e-01
4.788000000000000000e+03,1.710096824378580793e-01
4.790000000000000000e+03,1.613659167695756791e-01
4.792000000000000000e+03,1.613456642115351225e-01
4.794000000000000000e+03,1.638481384068305458e-01
4.796000000000000000e+03,1.748361542465164398e-01
4.798000000000000000e+03,1.745783996409195349e-01
4.800000000000000000e+03,1.692979071120706003e-01
4.802000000000000000e+03,1.556665414677490256e-01
4.804000000000000000e+03,1.583982790642183280e-01
4.806000000000000000e+03,1.578098248221124766e-01
4.808000000000000000e+03,1.565416031794482910e-01
4.810000000000000000e+03,1.500517475992294292e-01
4.812000000000000000e+03,1.510804947129596731e-01
4.814000000000000000e+03,1.470505465715047644e-01
4.816000000000000000e+03,1.552577892794111958e-01
4.818000000000000000e+03,1.550731479998634088e-01
4.820000000000000000e+03,1.518421232374328467e-01
4.822000000000000000e+03,1.395768858665226708e-01
4.824000000000000000e+03,1.411604748524318276e-01
4.826000000000000000e+03,1.419089497591408122e-01
4.828000000000000000e+03,1.416951267466208253e-01
4.830000000000000000e+03,1.465110080241162072e-01
4.832000000000000000e+03,1.419637616966324400e-01
4.834000000000000000e+03,1.331310642346200945e-01
4.836000000000000000e+03,1.292832801253040176e-01
4.838000000000000000e+03,1.270390917057000468e-01
4.840000000000000000e+03,1.287170147999972258e-01
4.842000000000000000e+03,1.469247025543492791e-01
4.844000000000000000e+03,1.445297465109026680e-01
4.846000000000000000e+03,1.515936816607905691e-01
4.848000000000000000e+03,1.552686387154511294e-01
4.850000000000000000e+03,1.528301204912457523e-01
4.852000000000000000e+03,1.534329780122816733e-01
4.854000000000000000e+03,1.548787270918535464e-01
4.856000000000000000e+03,1.759590566489708519e-01
4.858000000000000000e+03,1.758824081900764447e-01
4.860000000000000000e+03,1.725015305945129807e-01
4.862000000000000000e+03,1.674327614969422784e-01
4.864000000000000000e+03,1.655968439584822316e-01
4.866000000000000000e+03,1.614158061362498675e-01
4.868000000000000000e+03,1.673879814496148644e-01
4.870000000000000000e+03,1.728109086533073102e-01
4.872000000000000000e+03,1.701124538036454525e-01
4.874000000000000000e+03,1.667848347488923022e-01
4.876000000000000000e+03,1.664972034406817236e-01
4.878000000000000000e+03,1.636142571585334493e-01
4.880000000000000000e+03,1.535722945141848039e-01
4.882000000000000000e+03,1.468231286757977483e-01
4.884000000000000000e+03,1.459044554486228495e-01
4.886000000000000000e+03,1.483835614490655597e-01
4.888000000000000000e+03,1.435296575761263183e-01
4.890000000000000000e+03,1.437529830246291329e-01
4.892000000000000000e+03,1.437135748609964236e-01
4.894000000000000000e+03,1.441187026660709636e-01
4.896000000000000000e+03,1.455583222544093447e-01
4.898000000000000000e+03,1.456076057531534296e-01
4.900000000000000000e+03,1.428711407589170479e-01
4.902000000000000000e+03,1.566972341606347185e-01
4.904000000000000000e+03,1.567535308965686547e-01
4.906000000000000000e+03,1.539702995516209483e-01
4.908000000000000000e+03,1.550258332079368084e-01
4.910000000000000000e+03,1.504771660814082368e-01
4.912000000000000000e+03,1.531081761774088779e-01
4.914000000000000000e+03,1.544698779361503294e-01
4.916000000000000000e+03,1.512915154175580867e-01
4.918000000000000000e+03,1.502082027417577237e-01
4.920000000000000000e+03,1.501429824245135436e-01
4.922000000000000000e+03,1.481292016790761168e-01
4.924000000000000000e+03,1.318020911035149290e-01
4.926000000000000000e+03,1.384657550381651336e-01
4.928000000000000000e+03,1.415617740944498104e-01
4.930000000000000000e+03,1.360304350500539383e-01
4.932000000000000000e+03,1.415100749257802715e-01
4.934000000000000000e+03,1.409932002664176787e-01
4.936000000000000000e+03,1.487471910267593456e-01
4.938000000000000000e+03,1.485627601916255369e-01
4.940000000000000000e+03,1.490401278613027736e-01
4.942000000000000000e+03,1.477182320008051386e-01
4.944000000000000000e+03,1.435719412811708728e-01
4.946000000000000000e+03,1.405794271539742291e-01
4.948000000000000000e+03,1.362184734611963655e-01
4.950000000000000000e+03,1.329671892085202145e-01
4.952000000000000000e+03,1.343096419715501255e-01
4.954000000000000000e+03,1.337339175387435575e-01
4.956000000000000000e+03,1.328278916105358198e-01
4.958000000000000000e+03,1.340976162151490680e-01
4.960000000000000000e+03,1.325630119398205631e-01
4.962000000000000000e+03,1.339567317392036661e-01
4.964000000000000000e+03,1.355624744789562242e-01
4.966000000000000000e+03,1.504221829616021189e-01
4.968000000000000000e+03,1.567135872832521593e-01
4.970000000000000000e+03,1.560350367036143215e-01
4.972000000000000000e+03,1.582895075347729719e-01
4.974000000000000000e+03,1.644476961250873337e-01
4.976000000000000000e+03,1.601979197143630074e-01
4.978000000000000000e+03,1.715923256185336032e-01
4.980000000000000000e+03,1.749424055907780606e-01
4.982000000000000000e+03,1.845635808802029709e-01
4.984000000000000000e+03,1.884928923282828961e-01
4.986000000000000000e+03,1.957837625234717105e-01
4.988000000000000000e+03,1.702289083462182051e-01
4.990000000000000000e+03,1.704649518317231105e-01
4.992000000000000000e+03,1.685580609232076033e-01
4.994000000000000000e+03,1.663012110305342739e-01
4.996000000000000000e+03,1.681137766539647083e-01
4.998000000000000000e+03,1.603136680429776695e-01
5.000000000000000000e+03,1.664822982316469524e-01
5.002000000000000000e+03,1.616027270902462010e-01
5.004000000000000000e+03,1.619087068871009338e-01
5.006000000000000000e+03,1.576118500547925572e-01
5.008000000000000000e+03,1.579815096911642014e-01
5.010000000000000000e+03,1.621638452041121170e-01
5.012000000000000000e+03,1.707694309386310061e-01
5.014000000000000000e+03,1.747648970946394098e-01
5.016000000000000000e+03,1.769651882424674583e-01
5.018000000000000000e+03,1.855458358505026328e-01
5.020000000000000000e+03,1.906906647321705561e-01
5.022000000000000000e+03,1.903251899438189176e-01
5.024000000000000000e+03,1.942831830075219812e-01
5.026000000000000000e+03,1.876976752110864344e-01
5.028000000000000000e+03,1.881140909794989935e-01
5.030000000000000000e+03,2.023328566734008960e-01
5.032000000000000000e+03,2.068775181965001320e-01
5.034000000000000000e+03,1.974228909881611815e-01
5.036000000000000000e+03,1.902833516968270300e-01
5.038000000000000000e+03,1.890423909367723865e-01
5.040000000000000000e+03,1.897212609875020273e-01
5.042000000000000000e+03,1.949810857913626960e-01
5.044000000000000000e+03,1.948504559485234322e-01
5.046000000000000000e+03,1.947176429694848498e-01
5.048000000000000000e+03,1.959356157223120232e-01
5.050000000000000000e+03,2.001694994260518889e-01
5.052000000000000000e+03,1.847276826518457760e-01
5.054000000000000000e+03,1.780004894738666799e-01
5.056000000000000000e+03,1.746306934121951426e-01
5.058000000000000000e+03,1.735705411214812921e-01
5.060000000000000000e+03,1.589453642870387040e-01
5.062000000000000000e+03,1.524008655962885705e-01
5.064000000000000000e+03,1.587730010508433820e-01
5.066000000000000000e+03,1.578418309875666281e-01
5.068000000000000000e+03,1.571995690303978344e-01
5.070000000000000000e+03,1.557286830941240208e-01
5.072000000000000000e+03,1.590321772619165963e-01
5.074000000000000000e+03,1.581451258538089100e-01
5.076000000000000000e+03,1.576408959649658603e-01
5.078000000000000000e+03,1.611548992057640073e-01
5.080000000000000000e+03,1.546359897651052029e-01
5.082000000000000000e+03,1.544088772572439761e-01
5.084000000000000000e+03,1.519888347840250009e-01
5.086000000000000000e+03,1.525321466230450118e-01
5.088000000000000000e+03,1.537355812152551016e-01
5.090000000000000000e+03,1.534567388492611983e-01
5.092000000000000000e+03,1.556479475188181638e-01
5.094000000000000000e+03,1.754416974676291097e-01
5.096000000000000000e+03,1.631487772290758365e-01
5.098000000000000000e+03,1.597458646308424213e-01
5.100000000000000000e+03,1.697613280339315689e-01
5.102000000000000000e+03,1.692632074779265028e-01
5.104000000000000000e+03,1.704280991018067015e-01
5.106000000000000000e+03,1.763093164319771977e-01
5.108000000000000000e+03,1.760551378399703715e-01
5.110000000000000000e+03,1.678594600310436835e-01
5.112000000000000000e+03,1.691997160264426536e-01
5.114000000000000000e+03,1.707350645637790154e-01
5.116000000000000000e+03,1.640126688953950085e-01
5.118000000000000000e+03,1.650153911071266521e-01
5.120000000000000000e+03,1.637409639135757045e-01
5.122000000000000000e+03,1.628382007828854949e-01
5.124000000000000000e+03,1.628686829448256490e-01
5.126000000000000000e+03,1.648428188051594689e-01
5.128000000000000000e+03,1.715552667486444083e-01
5.130000000000000000e+03,1.688517030344800773e-01
5.132000000000000000e+03,1.683256867754558406e-01
5.134000000000000000e+03,1.695189718922149313e-01
5.136000000000000000e+03,1.712193979511739128e-01
5.138000000000000000e+03,1.716306285561259859e-01
5.140000000000000000e+03,1.757051455246856353e-01
5.142000000000000000e+03,1.749383842426742164e-01
5.144000000000000000e+03,1.751244287692471646e-01
5.146000000000000000e+03,1.739017933449008013e-01
